Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Orbit ID,Orbit Uncertainity,Eccentricity,Inclination,Hazardous
2055532,2055532,16,1.677084622,109,0,0.69573652,38.50829193,FALSE
2309662,2309662,19.8,0.291443905,80,1,0.21197445,16.15520762,FALSE
3309476,3309476,22.3,0.092162655,17,0,0.227803947,2.240073037,FALSE
3337325,3337325,20,0.2658,31,0,0.575889487,20.07621969,FALSE
3753721,3753721,20.3,0.231502122,18,4,0.671709728,14.87306422,FALSE
3684730,3684730,21,0.167708462,8,3,0.540398798,16.11051953,FALSE
3778084,3778084,24.507,0.033354542,6,4,0.137522728,20.0236233,FALSE
2067381,2067381,19.8,0.291443905,52,0,0.542992236,10.66572264,TRUE
2293726,2293726,22.6,0.080270317,38,0,0.369268556,2.008572387,FALSE
3160727,3160727,20,0.2658,38,0,0.457065453,6.667337862,FALSE
3395310,3395310,21,0.167708462,8,6,0.338068443,12.25050811,FALSE
3455100,3455100,21.3,0.146067964,31,1,0.40935545,0.553688383,TRUE
3464007,3464007,21.5,0.133215567,24,4,0.59893817,9.373661156,TRUE
3465690,3465690,22.5,0.08405334,17,7,0.48951917,5.592831609,FALSE
3703077,3703077,24.7,0.030517923,15,3,0.159482116,11.27759809,FALSE
2490354,2490354,21.3,0.146067964,32,1,0.409331368,0.55363822,TRUE
2011066,2011066,15.2,2.424124811,188,0,0.375381686,36.88285707,FALSE
3288441,3288441,19.5,0.334622375,30,0,0.659355624,17.41337888,TRUE
2347813,2347813,17.7,0.766575574,236,0,0.165289778,19.12386492,FALSE
3465951,3465951,22.7,0.076657557,14,7,0.187019491,14.24739569,FALSE
3602686,3602686,21.4,0.139493823,44,0,0.480953272,7.569147896,FALSE
3754386,3754386,19.8,0.291443905,45,3,0.23670372,16.2916889,TRUE
3656925,3656925,21.7,0.121494041,28,2,0.239146496,17.14347891,FALSE
2311555,2311555,18.4,0.555334912,35,1,0.61407927,15.76173374,FALSE
3255174,3255174,25.7,0.019255508,6,8,0.416297629,18.42301552,FALSE
3479138,3479138,18.6,0.506471459,15,2,0.503599345,20.78347961,FALSE
3755113,3755113,23.2,0.060891262,8,7,0.536381843,15.63510813,FALSE
3767244,3767244,18.9,0.4411182,5,6,0.850396866,24.60621302,FALSE
2420738,2420738,20.8,0.183888672,103,0,0.113389499,16.45690372,FALSE
3468431,3468431,23.9,0.04411182,8,7,0.285888781,3.82665501,FALSE
3520662,3520662,27.7,0.007665756,8,5,0.144564665,0.719900297,FALSE
3699902,3699902,26.9,0.011080388,23,1,0.133913818,0.596196233,FALSE
3467261,3467261,22.1,0.101054342,10,6,0.248947069,23.73870969,FALSE
3467220,3467220,22.3,0.092162655,8,9,0.506969444,32.09579988,FALSE
3467316,3467316,24.5,0.033462237,11,7,0.453910302,9.760611734,FALSE
3608620,3608620,23.6,0.050647146,8,7,0.123992554,24.77533427,FALSE
3703545,3703545,22.3,0.092162655,15,3,0.476156751,6.321997456,FALSE
3760440,3760440,27.3,0.009216266,2,6,0.168820236,6.740985068,FALSE
3768616,3768616,23.4,0.055533491,7,7,0.381053639,0.898418201,FALSE
2068216,2068216,16.5,1.332155667,335,0,0.326486621,17.99812315,TRUE
3024696,3024696,20.5,0.211132445,12,1,0.485064529,6.610113513,FALSE
3428700,3428700,21.9,0.110803882,16,6,0.51856757,21.07402946,FALSE
3467151,3467151,20.5,0.211132445,20,6,0.603781174,22.56826663,FALSE
3468526,3468526,23.4,0.055533491,22,6,0.445428455,2.813512623,FALSE
3471219,3471219,27.3,0.009216266,13,7,0.558434496,1.556316371,FALSE
3471140,3471140,22.3,0.092162655,28,0,0.204716146,20.17207427,FALSE
3602839,3602839,24.2,0.038419789,18,1,0.176136354,23.01931845,FALSE
3634154,3634154,26.3,0.014606796,18,7,0.286880845,0.014512943,FALSE
3758270,3758270,21.7,0.121494041,12,6,0.525891873,4.860638385,TRUE
3767316,3767316,24.4,0.035039264,4,6,0.326285684,12.56701876,FALSE
3471218,3471218,25.1,0.025383703,13,7,0.571120856,11.49094556,FALSE
3471523,3471523,26.2,0.015295194,6,9,0.171105953,13.28081867,FALSE
3472371,3472371,24.8,0.029144391,6,9,0.237706389,17.46302982,FALSE
3476130,3476130,18.6,0.506471459,6,9,0.524203145,61.89314903,FALSE
2232691,2232691,19.8,0.291443905,95,0,0.469939799,9.079862949,TRUE
2277475,2277475,20.1,0.253837029,89,0,0.237440124,9.843262551,TRUE
3435023,3435023,24.7,0.030517923,14,3,0.268621824,3.237150852,FALSE
3458580,3458580,18.9,0.4411182,41,2,0.423034444,37.99052472,FALSE
3467355,3467355,19.9,0.278326768,21,2,0.59896467,8.44435783,TRUE
3471585,3471585,26.6,0.012721988,8,7,0.3471996,24.78037108,FALSE
3472299,3472299,20.9,0.175612319,10,8,0.316095003,42.04873457,TRUE
3484640,3484640,20.2,0.242412481,20,6,0.601258315,1.323265279,FALSE
3611402,3611402,23.9,0.04411182,6,7,0.290972082,33.43650172,FALSE
3617713,3617713,26.9,0.011080388,7,6,0.386244167,0.805797852,FALSE
3468527,3468527,23.6,0.050647146,12,7,0.367532643,9.67683017,FALSE
3471657,3471657,26.1,0.016016034,9,8,0.661916128,7.291981212,FALSE
3634784,3634784,23.4,0.055533491,11,8,0.420717697,18.07789285,FALSE
2141526,2141526,19.9,0.278326768,34,1,0.322554559,30.09730113,FALSE
2413563,2413563,17.6,0.802703167,33,1,0.372184957,23.33750568,FALSE
3433064,3433064,22,0.105816886,16,6,0.233511456,24.83664283,FALSE
3693428,3693428,26.6,0.012721988,25,0,0.015352066,8.24402521,FALSE
3715435,3715435,23.9,0.04411182,7,6,0.185260425,5.616889274,FALSE
3734558,3734558,26.6,0.012721988,9,7,0.23533875,11.65783407,FALSE
3759293,3759293,23.6,0.050647146,5,6,0.522478583,5.152429791,FALSE
3478249,3478249,23.9,0.04411182,9,9,0.719864365,4.464348788,FALSE
2003753,2003753,15.6,2.016299194,134,0,0.514854607,19.80535261,FALSE
2416002,2416002,20.5,0.211132445,31,0,0.546425327,27.7526366,FALSE
3437789,3437789,24.8,0.029144391,8,8,0.347920051,12.3828345,FALSE
3477943,3477943,19.8,0.291443905,15,6,0.688967774,20.67504118,FALSE
3604618,3604618,21.6,0.127219879,9,7,0.488486107,8.625024797,TRUE
3736412,3736412,27.5,0.008405334,7,1,0.184214655,7.64072704,FALSE
3478253,3478253,25,0.02658,6,8,0.601417909,5.40751016,FALSE
2218017,2218017,19.6,0.319561887,51,0,0.192617864,12.00358403,FALSE
3083026,3083026,19.2,0.384197891,48,0,0.416062525,5.605668223,FALSE
3409964,3409964,20.8,0.183888672,32,2,0.296206129,7.906473496,TRUE
3477702,3477702,26.8,0.011602591,7,9,0.741453707,2.776929303,FALSE
3763272,3763272,22.5,0.08405334,8,6,0.482055278,24.31093523,FALSE
3768653,3768653,21.2,0.152951935,8,6,0.333475824,10.48001911,FALSE
3476133,3476133,23.7,0.048367649,12,8,0.58764502,2.17378105,FALSE
3477946,3477946,27.2,0.009650615,7,8,0.350091537,8.255340699,FALSE
3478350,3478350,24.9,0.027832677,7,8,0.226001099,30.2212909,FALSE
3479121,3479121,25.5,0.021113245,10,7,0.3133594,2.401059284,FALSE
3479123,3479123,25.5,0.021113245,6,9,0.645261536,1.123909224,FALSE
3015691,3015691,21.1,0.160160338,33,0,0.443802864,23.74588352,TRUE
3471590,3471590,20.6,0.201629919,36,1,0.584606387,3.838233176,TRUE
3476779,3476779,19.8,0.291443905,33,0,0.328462676,15.8049567,FALSE
3477575,3477575,27.2,0.009650615,8,7,0.36735046,3.276760351,FALSE
3477942,3477942,24.1,0.040230458,12,8,0.608418854,4.000835874,FALSE
3478652,3478652,26.4,0.013949382,8,7,0.356966679,18.94136231,FALSE
3566465,3566465,23,0.066765941,10,8,0.085972556,22.48579281,FALSE
2480820,2480820,21.1,0.160160338,35,0,0.443775133,23.74618431,TRUE
3781897,3781897,25.664,0.019577398,1,6,0.154009569,8.619935044,FALSE
3483542,3483542,24,0.042126461,11,7,0.387909646,12.13836768,FALSE
2230599,2230599,17.7,0.766575574,27,0,0.817118202,20.96160712,FALSE
3330688,3330688,23.6,0.050647146,9,7,0.260992955,16.43337862,FALSE
3374668,3374668,24,0.042126461,13,7,0.276209795,15.06090924,FALSE
3667485,3667485,20.7,0.192555078,26,1,0.52150613,4.756573861,FALSE
3483205,3483205,29.2,0.003841979,6,9,0.406979264,0.472896189,FALSE
2033342,2033342,17.9,0.699125232,167,0,0.417926239,7.341854914,TRUE
3160748,3160748,29.1,0.004023046,8,6,0.304287262,3.669438818,FALSE
3467177,3467177,20.5,0.211132445,20,6,0.804282254,5.46102307,TRUE
2228587,2228587,19.3,0.366906138,34,0,0.093447698,23.86732314,FALSE
2368790,2368790,19.8,0.291443905,41,0,0.253952174,25.4574318,FALSE
3182172,3182172,20,0.2658,36,0,0.450109242,32.8290997,TRUE
3655732,3655732,25,0.02658,12,2,0.209009221,12.766265,FALSE
3666785,3666785,22.3,0.092162655,29,3,0.25973232,5.035044226,FALSE
3739011,3739011,21.3,0.146067964,24,4,0.412619735,7.189322328,TRUE
2494690,2494690,20,0.2658,37,0,0.450109242,32.8290997,TRUE
2438908,2438908,20.5,0.211132445,68,0,0.541773022,0.353873712,TRUE
3102762,3102762,24.1,0.040230458,21,0,0.012961256,10.74760092,FALSE
3532401,3532401,21.8,0.116025908,10,5,0.268588157,9.033354626,FALSE
3711166,3711166,21.3,0.146067964,9,6,0.312539137,12.03691889,FALSE
2162117,2162117,19.1,0.40230458,68,0,0.344829144,26.79523473,FALSE
2275558,2275558,19,0.421264611,125,0,0.170828924,11.0165348,FALSE
2341050,2341050,20.3,0.231502122,64,0,0.142473374,7.418828455,FALSE
3444372,3444372,25.3,0.023150212,9,6,0.212593047,3.553442212,FALSE
3449126,3449126,20.7,0.192555078,22,0,0.454299015,12.50714493,FALSE
2481965,2481965,20.7,0.192555078,27,0,0.45421512,12.50599868,FALSE
2159686,2159686,16.2,1.529519353,105,0,0.688941133,24.70753086,FALSE
2162483,2162483,17.5,0.840533402,69,0,0.373631678,51.18026782,FALSE
2230549,2230549,20.6,0.201629919,45,0,0.356123314,13.10965145,TRUE
3114057,3114057,21,0.167708462,20,1,0.384742934,8.289681809,FALSE
3117427,3117427,24.4,0.035039264,16,5,0.363321385,1.557553733,FALSE
3552574,3552574,20.9,0.175612319,16,1,0.267445411,10.84919813,FALSE
3708362,3708362,20.7,0.192555078,49,0,0.56847613,4.171720816,TRUE
3150191,3150191,26.1,0.016016034,13,5,0.360839542,2.194440627,FALSE
3511514,3511514,18.4,0.555334912,25,1,0.719512923,10.297989,FALSE
3709715,3709715,25.4,0.022108281,4,7,0.564931893,2.982160036,FALSE
3740498,3740498,18.7,0.483676488,25,4,0.817328742,22.65988251,TRUE
3766124,3766124,20.1,0.253837029,14,4,0.267582579,22.10116882,FALSE
3387534,3387534,24.7,0.030517923,14,4,0.12099247,8.232433449,FALSE
3392366,3392366,26.5,0.013321557,7,6,0.090501739,1.223749793,FALSE
3402203,3402203,22.2,0.096506147,35,0,0.32168109,10.17589152,FALSE
3467750,3467750,24.3,0.036690614,12,7,0.188629813,18.463856,FALSE
3508162,3508162,20.2,0.242412481,25,0,0.656551871,21.14951879,FALSE
3691712,3691712,25,0.02658,16,4,0.108415164,2.294234819,FALSE
3736412,3736412,27.5,0.008405334,7,1,0.184214655,7.64072704,FALSE
3744560,3744560,28.5,0.005303407,3,5,0.324932117,2.882295691,FALSE
3766248,3766248,20.8,0.183888672,19,4,0.405911115,17.15440826,FALSE
3772993,3772993,27.197,0.009663957,3,6,0.345840444,2.500098601,FALSE
3763276,3763276,21.7,0.121494041,19,3,0.68731402,13.40070418,TRUE
3508119,3508119,25.7,0.019255508,8,8,0.258348085,9.770768384,FALSE
3508160,3508160,26.8,0.011602591,8,7,0.358231477,4.709871859,FALSE
2234341,2234341,18.9,0.4411182,66,0,0.604291148,20.66894627,FALSE
2436030,2436030,19.4,0.350392641,42,1,0.478223887,19.6348485,FALSE
3092145,3092145,20.2,0.242412481,30,0,0.761868695,38.85249394,FALSE
3404520,3404520,19.8,0.291443905,20,1,0.259015254,28.3301594,FALSE
3467228,3467228,18.8,0.46190746,30,0,0.447368594,8.28499197,FALSE
3511913,3511913,23.7,0.048367649,13,7,0.64260279,5.858230131,FALSE
3714452,3714452,20.6,0.201629919,17,3,0.620525213,4.559941011,TRUE
2488461,2488461,20.2,0.242412481,31,0,0.761895153,38.84001533,FALSE
3511892,3511892,20.2,0.242412481,19,6,0.887698899,38.16875327,TRUE
3545510,3545510,26,0.016770846,6,8,0.307454985,9.69589239,FALSE
3046149,3046149,22.3,0.092162655,15,1,0.247849822,18.46015761,FALSE
3508108,3508108,18.3,0.58150704,61,1,0.561572366,18.25976161,FALSE
3589591,3589591,23.9,0.04411182,20,4,0.350799306,13.75094367,FALSE
3719376,3719376,25.4,0.022108281,5,5,0.436643209,5.737833579,FALSE
3724583,3724583,24.1,0.040230458,5,7,0.143624356,12.91813945,FALSE
3743614,3743614,21,0.167708462,15,5,0.092216831,9.979999666,FALSE
3777808,3777808,20.984,0.168948748,2,4,0.092201533,9.979611082,FALSE
3092147,3092147,23.1,0.063760979,26,0,0.494928108,0.885169508,FALSE
3465683,3465683,21.1,0.160160338,14,4,0.294112488,26.56200207,FALSE
3512346,3512346,22,0.105816886,11,7,0.186315796,25.49686008,FALSE
3597511,3597511,20.5,0.211132445,28,1,0.364386945,11.80515174,FALSE
3768619,3768619,19.8,0.291443905,18,3,0.625650675,8.634052606,FALSE
3672907,3672907,21,0.167708462,12,3,0.358281192,12.75020072,FALSE
3771794,3771794,24.858,0.028376248,7,7,0.169027891,7.660929723,FALSE
3773653,3773653,22.204,0.09632854,7,3,0.317508594,17.90074249,FALSE
3515454,3515454,25.2,0.024241248,10,8,0.29260142,5.081742985,FALSE
2215588,2215588,19.4,0.350392641,95,0,0.675518739,3.056680155,TRUE
2411165,2411165,21.8,0.116025908,18,0,0.502997133,20.07496489,TRUE
3467048,3467048,23.8,0.046190746,13,8,0.306165836,3.569146797,FALSE
3511916,3511916,26,0.016770846,13,7,0.631969202,0.34625193,FALSE
3516632,3516632,19.6,0.319561887,34,0,0.635692632,17.7794331,FALSE
3684353,3684353,24.3,0.036690614,9,5,0.0442888,12.08397948,FALSE
3745033,3745033,25.8,0.018388867,5,7,0.523149887,10.65483944,FALSE
3120863,3120863,26.3,0.014606796,9,7,0.375131437,10.61402198,FALSE
3515026,3515026,25.9,0.017561232,9,7,0.450359109,3.71268588,FALSE
3520208,3520208,20.5,0.211132445,14,1,0.287620225,53.15226136,FALSE
3747358,3747358,21.6,0.127219879,8,7,0.586961157,8.036258791,FALSE
3752771,3752771,28.1,0.006376098,7,7,0.428978415,3.437944922,FALSE
2218017,2218017,19.6,0.319561887,51,0,0.192617864,12.00358403,FALSE
2396593,2396593,19,0.421264611,52,0,0.499365908,23.74080552,FALSE
3373174,3373174,21.1,0.160160338,15,1,0.37838931,18.88146209,FALSE
3516489,3516489,22.4,0.088014652,14,0,0.107319944,13.27133881,FALSE
3515659,3515659,25.8,0.018388867,13,7,0.35699042,5.426813678,FALSE
3516488,3516488,25,0.02658,11,9,0.743100768,5.22861734,FALSE
3520756,3520756,23.6,0.050647146,10,7,0.441486841,4.841431521,FALSE
3557843,3557843,20.6,0.201629919,30,3,0.049830313,10.59425476,TRUE
3560816,3560816,22,0.105816886,9,4,0.346611685,3.620378741,FALSE
3745995,3745995,22.3,0.092162655,14,5,0.547842825,12.07271971,FALSE
3409991,3409991,25.6,0.020162992,12,6,0.107810973,13.70600989,FALSE
3522157,3522157,19.4,0.350392641,28,1,0.384509027,30.61151304,FALSE
3523944,3523944,23.4,0.055533491,40,0,0.166058043,16.195041,FALSE
3548887,3548887,28,0.006676594,13,4,0.127339996,1.154579118,FALSE
3551067,3551067,21.5,0.133215567,18,0,0.181380668,19.192092,TRUE
3704144,3704144,23.4,0.055533491,8,6,0.20886967,9.899833401,FALSE
3720000,3720000,25.1,0.025383703,8,2,0.213240993,14.83781282,FALSE
3519453,3519453,27,0.010581689,12,6,0.293154891,2.521330956,FALSE
2163693,2163693,16.3,1.460679643,84,0,0.322149302,25.6178074,FALSE
2405212,2405212,18.1,0.63760979,52,0,0.731239999,5.038568661,TRUE
2430439,2430439,19.8,0.291443905,51,0,0.591902826,15.57597584,FALSE
3151655,3151655,22.4,0.088014652,22,1,0.582092867,6.604606155,FALSE
3780571,3780571,17.233,0.950506249,1,6,0.476669603,9.584811079,FALSE
3410474,3410474,21,0.167708462,17,2,0.592063725,22.48814426,FALSE
3576728,3576728,24.5,0.033462237,12,7,0.38254887,19.40646055,FALSE
3655558,3655558,23.3,0.058150704,6,8,0.228679522,10.10161965,FALSE
2436325,2436325,18.4,0.555334912,31,0,0.845545488,24.13390917,FALSE
3076899,3076899,20.2,0.242412481,33,0,0.068725586,35.39366676,FALSE
3472700,3472700,25.9,0.017561232,9,6,0.188090215,3.780995327,FALSE
3522631,3522631,24.1,0.040230458,6,9,0.605919134,2.216003341,FALSE
3541504,3541504,19.6,0.319561887,32,2,0.325070073,23.37397956,FALSE
2386847,2386847,18.1,0.63760979,60,0,0.462368338,5.833739622,TRUE
3330159,3330159,24.5,0.033462237,15,6,0.205750859,4.278948795,FALSE
3530350,3530350,24.6,0.031956189,9,7,0.156069765,11.65717453,FALSE
3724245,3724245,27.9,0.006991252,9,3,0.364229599,1.598096349,FALSE
3747353,3747353,24,0.042126461,30,4,0.302524735,3.254478509,FALSE
2365449,2365449,20.5,0.211132445,57,1,0.540517802,11.22419548,FALSE
3514800,3514800,20.8,0.183888672,13,6,0.683354961,42.46097712,FALSE
3713287,3713287,26.6,0.012721988,8,6,0.265981059,5.591298209,FALSE
3483296,3483296,19.9,0.278326768,35,0,0.246899818,14.01266605,FALSE
3532395,3532395,20.4,0.22108281,11,2,0.507864776,37.33564756,FALSE
3552671,3552671,20.3,0.231502122,15,7,0.450248332,38.87883927,FALSE
3656923,3656923,27.3,0.009216266,9,7,0.236383373,13.44277211,FALSE
3672899,3672899,21.6,0.127219879,24,2,0.423313501,4.773717283,TRUE
2468910,2468910,21.5,0.133215567,28,1,0.423347702,4.774411822,TRUE
2471083,2471083,19.9,0.278326768,37,0,0.246945251,14.01328687,FALSE
3363699,3363699,26.2,0.015295194,8,7,0.269225204,10.95070046,FALSE
3441127,3441127,25.1,0.025383703,13,7,0.376812415,2.425913637,FALSE
3704765,3704765,21.8,0.116025908,13,6,0.040578591,19.72805456,FALSE
3398658,3398658,20.1,0.253837029,15,8,0.679174885,6.921965969,FALSE
2215442,2215442,18.5,0.530340723,84,0,0.274232155,36.28414633,FALSE
3063058,3063058,22.2,0.096506147,15,1,0.262598778,17.4070447,TRUE
2442037,2442037,19.3,0.366906138,82,0,0.686678913,17.57359889,TRUE
3409434,3409434,24.5,0.033462237,12,6,0.254086879,5.341970296,FALSE
3465534,3465534,23.2,0.060891262,9,7,0.342678129,7.09148982,FALSE
3548659,3548659,19.2,0.384197891,84,0,0.444779845,4.720486633,FALSE
2468738,2468738,19.3,0.366906138,88,0,0.444897453,4.720940316,FALSE
3740929,3740929,25.8,0.018388867,7,6,0.193236277,7.580553673,FALSE
3758928,3758928,24.8,0.029144391,7,4,0.19803721,6.389392292,FALSE
3549033,3549033,20.5,0.211132445,20,2,0.669582949,3.327543724,TRUE
3544949,3544949,24.7,0.030517923,20,7,0.63229764,0.536294361,FALSE
3529624,3529624,22.9,0.069912523,10,6,0.524622033,10.49177285,FALSE
3544935,3544935,21.7,0.121494041,14,2,0.211775291,14.23513589,TRUE
3507183,3507183,24,0.042126461,11,8,0.215396174,27.2767126,FALSE
3609839,3609839,24.5,0.033462237,8,7,0.329387572,7.723807174,FALSE
3131064,3131064,18.3,0.58150704,93,0,0.453653456,26.79932092,FALSE
3384185,3384185,23.9,0.04411182,15,3,0.159891936,4.250709974,FALSE
3508131,3508131,22.7,0.076657557,22,0,0.148046816,25.92016783,FALSE
3405070,3405070,19.1,0.40230458,19,2,0.467847873,27.32771546,FALSE
3543621,3543621,20.6,0.201629919,15,1,0.446586781,52.57008879,FALSE
3545713,3545713,23.7,0.048367649,13,2,0.495946959,6.881150535,FALSE
3550300,3550300,22.1,0.101054342,23,0,0.543403685,6.010985649,FALSE
3545901,3545901,27.9,0.006991252,7,8,0.314069219,6.100839923,FALSE
3545907,3545907,27.2,0.009650615,7,8,0.520654169,6.403326414,FALSE
3545552,3545552,28.1,0.006376098,17,4,0.188232962,0.882742631,FALSE
3545558,3545558,27.1,0.010105434,14,1,0.388447279,5.059664077,FALSE
3609751,3609751,25.2,0.024241248,4,7,0.360867254,13.5519468,FALSE
3608405,3608405,19.3,0.366906138,15,1,0.172126837,22.92227155,FALSE
3726021,3726021,18.2,0.608912622,29,5,0.718636878,47.60462243,FALSE
3546697,3546697,24.3,0.036690614,24,7,0.524841496,1.017438338,FALSE
2152952,2152952,17.6,0.802703167,69,0,0.187018817,55.29702911,FALSE
3529605,3529605,20.2,0.242412481,8,6,0.605197235,42.1992698,FALSE
3545484,3545484,24,0.042126461,28,5,0.354328835,2.538573119,FALSE
3609222,3609222,26.4,0.013949382,6,7,0.464548527,9.54193865,FALSE
3759318,3759318,24.4,0.035039264,2,7,0.368813536,34.14019069,FALSE
3760086,3760086,29.4,0.003503926,3,5,0.259454179,2.325509781,FALSE
3170204,3170204,21.6,0.127219879,35,0,0.313273021,6.521490095,TRUE
3600242,3600242,19.9,0.278326768,19,2,0.515313587,53.62974054,TRUE
3608620,3608620,23.6,0.050647146,8,7,0.123992554,24.77533427,FALSE
3669253,3669253,18.9,0.4411182,46,1,0.259185262,26.37052473,TRUE
3673977,3673977,25.5,0.021113245,5,6,0.298858196,6.150387915,FALSE
3645193,3645193,24.8,0.029144391,9,7,0.343897515,2.304434117,FALSE
3014114,3014114,20.6,0.201629919,20,1,0.506730996,23.64366895,TRUE
3548241,3548241,25.3,0.023150212,10,7,0.293930355,14.38957793,FALSE
3548663,3548663,24.5,0.033462237,6,9,0.22981823,15.28518477,FALSE
2002100,2002100,16.05,1.638909515,182,0,0.436512224,15.75597143,FALSE
3175328,3175328,21.4,0.139493823,25,2,0.391311197,17.70798528,FALSE
3550137,3550137,23.9,0.04411182,13,5,0.188758109,9.907646797,FALSE
3548530,3548530,23.9,0.04411182,13,8,0.353183055,8.474792191,FALSE
3552576,3552576,20.7,0.192555078,16,7,0.589751523,3.888950867,FALSE
2004197,2004197,14.6,3.195618867,106,0,0.771578864,12.57662356,FALSE
2164202,2164202,20.8,0.183888672,73,0,0.279244562,4.669720186,TRUE
2255501,2255501,18.6,0.506471459,42,0,0.731879308,4.816227466,FALSE
2466507,2466507,20.8,0.183888672,44,1,0.503509014,26.95838378,FALSE
3547629,3547629,25.2,0.024241248,26,0,0.47792576,0.827118202,FALSE
3548529,3548529,26.6,0.012721988,10,8,0.52503458,5.723385223,FALSE
3652983,3652983,24.7,0.030517923,11,7,0.326854777,5.772929601,FALSE
2477719,2477719,25.2,0.024241248,30,0,0.477729792,0.826860438,FALSE
3770330,3770330,20.5,0.211132445,23,5,0.571488139,9.612285512,TRUE
2333578,2333578,20.2,0.242412481,83,0,0.376807321,11.68216017,TRUE
3387334,3387334,24.4,0.035039264,11,7,0.534664385,3.59770024,FALSE
3516489,3516489,22.4,0.088014652,14,0,0.107319944,13.27133881,FALSE
3548082,3548082,23.9,0.04411182,20,6,0.561929744,6.925800702,FALSE
3689273,3689273,25.1,0.025383703,13,5,0.173958831,2.175457552,FALSE
3733258,3733258,20.2,0.242412481,14,6,0.297648261,30.68072734,FALSE
3771610,3771610,23.387,0.055866952,13,6,0.738117997,5.126159613,FALSE
3550140,3550140,24.5,0.033462237,12,8,0.269068137,19.22369695,FALSE
3550890,3550890,23.6,0.050647146,15,8,0.030156716,24.71812077,FALSE
2010165,2010165,17.3,0.921626549,104,0,0.503696919,23.89340174,FALSE
2333480,2333480,20.2,0.242412481,29,0,0.407231551,14.10491473,FALSE
2436030,2436030,19.4,0.350392641,42,1,0.478223887,19.6348485,FALSE
3277704,3277704,22.1,0.101054342,18,0,0.153836991,31.04245161,FALSE
3547803,3547803,20.6,0.201629919,42,0,0.217670506,8.606553106,FALSE
3549694,3549694,20,0.2658,23,7,0.523171625,26.00498888,TRUE
3763551,3763551,21.7,0.121494041,14,6,0.174449467,39.55296477,FALSE
3550084,3550084,19,0.421264611,15,8,0.638175311,55.23224176,TRUE
3550886,3550886,24.7,0.030517923,8,8,0.626834763,3.415598203,FALSE
3297378,3297378,20.1,0.253837029,19,0,0.521678628,10.5032203,TRUE
3550041,3550041,23.1,0.063760979,37,5,0.599236044,1.339565433,FALSE
3550467,3550467,19.5,0.334622375,15,7,0.843351874,37.37763818,FALSE
3551475,3551475,23.7,0.048367649,12,5,0.283433449,26.94562709,FALSE
3552523,3552523,24.9,0.027832677,11,6,0.313483546,4.560152092,FALSE
3701712,3701712,26.5,0.013321557,6,7,0.39297694,6.095931299,FALSE
3553960,3553960,19.5,0.334622375,17,1,0.611179015,44.11551225,FALSE
3167348,3167348,21.9,0.110803882,20,0,0.545002705,28.59523467,FALSE
3182171,3182171,22.7,0.076657557,15,0,0.218919811,20.92796151,FALSE
2006037,2006037,18.7,0.483676488,72,0,0.499748375,3.499763217,TRUE
2252091,2252091,17.2,0.96506147,73,0,0.761277126,9.362986149,FALSE
3512284,3512284,25.7,0.019255508,11,7,0.194490875,5.6028159,FALSE
3709081,3709081,20.8,0.183888672,9,5,0.570043149,12.91980816,FALSE
3552688,3552688,24.5,0.033462237,9,9,0.402089218,3.830030016,FALSE
3440317,3440317,20.9,0.175612319,29,1,0.261545876,13.26621825,FALSE
3449749,3449749,22.8,0.073207399,29,2,0.280223996,2.982998673,FALSE
3550889,3550889,19.8,0.291443905,40,0,0.607447796,0.247671946,TRUE
3553284,3553284,20.7,0.192555078,15,2,0.368667531,35.46024224,FALSE
3698474,3698474,26.2,0.015295194,12,7,0.389985302,2.030700645,FALSE
3764823,3764823,22.9,0.069912523,8,5,0.349333158,4.461420782,FALSE
3552290,3552290,19,0.421264611,26,1,0.468401709,21.98431211,FALSE
2262623,2262623,18.6,0.506471459,185,0,0.332838177,27.55217937,FALSE
3759293,3759293,23.6,0.050647146,5,6,0.522478583,5.152429791,FALSE
3553962,3553962,27.1,0.010105434,5,9,0.274735741,2.742506307,FALSE
2363505,2363505,18.1,0.63760979,236,0,0.336776029,3.794750521,TRUE
2382406,2382406,20.5,0.211132445,28,0,0.781393222,2.536137198,TRUE
3102734,3102734,19.9,0.278326768,17,0,0.38948812,26.21190007,FALSE
3156302,3156302,24.6,0.031956189,18,2,0.210447108,0.63615553,FALSE
3724395,3724395,22.1,0.101054342,8,6,0.22304036,16.40040978,FALSE
2004688,2004688,19.4,0.350392641,42,0,0.514973924,6.375851029,FALSE
2259221,2259221,19.2,0.384197891,40,0,0.833101194,23.70617095,FALSE
2307070,2307070,20.7,0.192555078,75,0,0.249441069,14.9755113,FALSE
3102762,3102762,24.1,0.040230458,21,0,0.012961256,10.74760092,FALSE
3443809,3443809,20.1,0.253837029,26,2,0.620506834,16.54562912,FALSE
3508133,3508133,23.3,0.058150704,18,2,0.201291134,5.930585319,FALSE
3739155,3739155,26.4,0.013949382,4,8,0.298786524,0.715874127,FALSE
3753595,3753595,26.5,0.013321557,8,7,0.310917955,6.504633035,FALSE
3555083,3555083,22.7,0.076657557,12,7,0.446048413,1.459931116,FALSE
3557084,3557084,24.8,0.029144391,6,9,0.296081241,2.91793265,FALSE
3573154,3573154,20.2,0.242412481,49,0,0.15829944,15.73210383,FALSE
3555679,3555679,25.7,0.019255508,6,9,0.47185788,2.551353035,FALSE
